n_constituents,precision,seed,class,fpr,tpr
32,FP32,1,g,0.0005484416576121015,0.0437141148725311
32,FP32,1,g,0.0005699711094326076,0.04544916868485961
32,FP32,1,g,0.0005923457145875806,0.048862526000912225
32,FP32,1,g,0.0006155986501483508,0.05292810619373996
32,FP32,1,g,0.0006397643955748423,0.05417466955710884
32,FP32,1,g,0.0006648787838417263,0.05641689886625689
32,FP32,1,g,0.0006909790545715645,0.05788998791842285
32,FP32,1,g,0.0007181039092537349,0.05957381096376727
32,FP32,1,g,0.0007462935686310129,0.060449253473409875
32,FP32,1,g,0.0007755898323389002,0.06255283363232678
32,FP32,1,g,0.0008060361408861345,0.06360102626805147
32,FP32,1,g,0.0008376776400682916,0.06688445757364715
32,FP32,1,g,0.0008705612479099857,0.06829250176644858
32,FP32,1,g,0.0009047357242349293,0.0691706647852888
32,FP32,1,g,0.0009402517429670132,0.07168217198717701
32,FP32,1,g,0.0009771619672696182,0.07507584495050985
32,FP32,1,g,0.0010155211276345682,0.07765888573438767
32,FP32,1,g,0.001055386103036523,0.07960750071688727
32,FP32,1,g,0.001096816005273138,0.08093110920713911
32,FP32,1,g,0.0011398722666160514,0.08332874765337071
32,FP32,1,g,0.0011846187309026836,0.08762517252207139
32,FP32,1,g,0.0012311217482038896,0.09058650025270644
32,FP32,1,g,0.0012794502732078733,0.09359225934884477
32,FP32,1,g,0.0013296759674662113,0.09563936538342284
32,FP32,1,g,0.0013818733056536322,0.09870647493094829
32,FP32,1,g,0.0014361196859990787,0.1008205119266467
32,FP32,1,g,0.0014924955450518291,0.10264955060580883
32,FP32,1,g,0.0015510844769528406,0.10455302647188203
32,FP32,1,g,0.001611973357388157,0.10707807821063614
32,FP32,1,g,0.0016752524724082155,0.10931943577326265
32,FP32,1,g,0.0017410156523040153,0.11240957830361838
32,FP32,1,g,0.0018093604107387166,0.1149619100700492
32,FP32,1,g,0.0018803880893409146,0.11819386638127806
32,FP32,1,g,0.0019542040079740535,0.12196653476133879
32,FP32,1,g,0.002030917620904735,0.12426309051665359
32,FP32,1,g,0.0021106426791015548,0.12754006900442072
32,FP32,1,g,0.002193497398905058,0.13223602622510167
32,FP32,1,g,0.00227960463731898,0.13559630693500374
32,FP32,1,g,0.002369092074182632,0.138764484356767
32,FP32,1,g,0.0024620924014946257,0.14222426788376227
32,FP32,1,g,0.0025587435201685866,0.14575994117945068
32,FP32,1,g,0.0026591887445126935,0.14915951873728694
32,FP32,1,g,0.0027635770147361573,0.15218303946263645
32,FP32,1,g,0.002872063117797828,0.15523462445632838
32,FP32,1,g,0.002984807916924324,0.1587404431784181
32,FP32,1,g,0.003101978590138097,0.16078872283792978
32,FP32,1,g,0.0032237488781490303,0.1635665773357658
32,FP32,1,g,0.0033502993419772297,0.16718256180422142
32,FP32,1,g,0.0034818176306889667,0.16998811282158868
32,FP32,1,g,0.0036184987596427466,0.17296119924181277
32,FP32,1,g,0.0037605453996581717,0.1780094242905435
32,FP32,1,g,0.003908168177536264,0.18261888869077655
32,FP32,1,g,0.00406158598837698,0.18698658545560526
32,FP32,1,g,0.0042210263201568985,0.19093029825384866
32,FP32,1,g,0.0043867255910484985,0.19432359145092803
32,FP32,1,g,0.00455892949998106,0.19671840044569378
32,FP32,1,g,0.004737893390963144,0.2006497896073883
32,FP32,1,g,0.0049238826317067365,0.20457134336355207
32,FP32,1,g,0.005117173007114605,0.2089240701354371
32,FP32,1,g,0.005318051128214197,0.21315178501665435
32,FP32,1,g,0.005526814857144603,0.2171399129837417
32,FP32,1,g,0.005743773748826581,0.22212778519123355
32,FP32,1,g,0.005969249509970733,0.22655346643887134
32,FP32,1,g,0.0062035764761042686,0.23083186372032719
32,FP32,1,g,0.006447102107323869,0.2353963687669657
32,FP32,1,g,0.006700187503509584,0.24007061722183187
32,FP32,1,g,0.006963207939763883,0.2459699076247807
32,FP32,1,g,0.007236553422869657,0.251360192816847
32,FP32,1,g,0.007520629269592407,0.25653123367016883
32,FP32,1,g,0.007815856707684091,0.2613659599890306
32,FP32,1,g,0.008122673500479712,0.2667589216091441
32,FP32,1,g,0.008441534596012984,0.27151145805628835
32,FP32,1,g,0.008772912801613356,0.2770652934085634
32,FP32,1,g,0.00911729948498492,0.28370247904081347
32,FP32,1,g,0.009475205302806537,0.28911943210521
32,FP32,1,g,0.009847160957933775,0.294909977338494
32,FP32,1,g,0.010233717986325191,0.30085167835877635
32,FP32,1,g,0.010635449574860113,0.3065391342253007
32,FP32,1,g,0.01105295141126021,0.31197138579444267
32,FP32,1,g,0.011486842567375536,0.31938995658362807
32,FP32,1,g,0.011937766417144358,0.3267676175203038
32,FP32,1,g,0.012406391590588319,0.3340591278772526
32,FP32,1,g,0.012893412965257143,0.3389100434293383
32,FP32,1,g,0.013399552696593384,0.3438434884056179
32,FP32,1,g,0.01392556128874462,0.34922489967552967
32,FP32,1,g,0.014472218707411343,0.3550659028684609
32,FP32,1,g,0.015040335536380237,0.3612570318298296
32,FP32,1,g,0.015630754179458157,0.36786534109592717
32,FP32,1,g,0.016244350109588655,0.3743375756822094
32,FP32,1,g,0.016882033167003627,0.3813565203589334
32,FP32,1,g,0.017544748908334597,0.3885325372705115
32,FP32,1,g,0.018233480008684404,0.39572294119892687
32,FP32,1,g,0.018949247718738217,0.4024652322230971
32,FP32,1,g,0.019693113379074218,0.40803788542026254
32,FP32,1,g,0.0204661799939199,0.4146572227695938
32,FP32,1,g,0.021269593866686896,0.42175511549180383
32,FP32,1,g,0.022104546299710218,0.4279232952028062
32,FP32,1,g,0.022972275360711513,0.4356528600065313
32,FP32,1,g,0.02387406771860647,0.4416548905872736
32,FP32,1,g,0.024811260551377678,0.4494572785037764
32,FP32,1,g,0.025785243528842736,0.45679223431113863
32,FP32,1,g,0.026797460873256896,0.46366907523493617
32,FP32,1,g,0.02784941350080644,0.4727936900874025
32,FP32,1,g,0.02894266124716749,0.4808227526181253
32,FP32,1,g,0.03007882518043099,0.48796776492138977
32,FP32,1,g,0.03125959000482278,0.49569433338373386
32,FP32,1,g,0.032486706558783746,0.5042469118271246
32,FP32,1,g,0.03376199441111337,0.5125549098520102
32,FP32,1,g,0.035087344559027116,0.5208189729860049
32,FP32,1,g,0.03646472223212745,0.5288691884780066
32,FP32,1,g,0.03789616980644716,0.5370218545748264
32,FP32,1,g,0.03938380983288489,0.5457334222078158
32,FP32,1,g,0.04092984818452438,0.5547971711060826
32,FP32,1,g,0.04253657732750387,0.5631330300526771
32,FP32,1,g,0.0442063797202853,0.5716383331200804
32,FP32,1,g,0.04594173134636476,0.579470010693585
32,FP32,1,g,0.047745205385661266,0.588193909954235
32,FP32,1,g,0.04961947603002903,0.5971230082497834
32,FP32,1,g,0.051567322448549634,0.6061634599841559
32,FP32,1,g,0.05359163290848515,0.615060577457437
32,FP32,1,g,0.055695409058001306,0.6234774962395037
32,FP32,1,g,0.05788177037701274,0.6325094268221192
32,FP32,1,g,0.06015395880274833,0.6411233934032485
32,FP32,1,g,0.06251534353689711,0.6488996118022611
32,FP32,1,g,0.06496942604146118,0.6569943322933566
32,FP32,1,g,0.06751984523072502,0.6661896038470346
32,FP32,1,g,0.07017038286703822,0.6743881421742328
32,FP32,1,g,0.07292496916841444,0.6825801828006672
32,FP32,1,g,0.07578768863625922,0.6909282235376424
32,FP32,1,g,0.07876278611187056,0.699951907905757
32,FP32,1,g,0.0818546730706902,0.7081747421969125
32,FP32,1,g,0.08506793416364153,0.7163507421371077
32,FP32,1,g,0.08840733401525062,0.7244868504738182
32,FP32,1,g,0.09187782428863331,0.7320802534420634
32,FP32,1,g,0.09548455102782294,0.7399214214761161
32,FP32,1,g,0.09923286228832545,0.7484418227541259
32,FP32,1,g,0.10312831606721848,0.7566037300751408
32,FP32,1,g,0.10717668854455034,0.7640938727167598
32,FP32,1,g,0.11138398264826183,0.771234199973339
32,FP32,1,g,0.11575643695533035,0.7800126316634058
32,FP32,1,g,0.12030053494233242,0.7878824323560958
32,FP32,1,g,0.1250230145991456,0.7950854842634252
32,FP32,1,g,0.12993087842004145,0.8028526150563791
32,FP32,1,g,0.13503140378698722,0.8105772393382509
32,FP32,1,g,0.14033215376054847,0.8179187800870734
32,FP32,1,g,0.14584098829439862,0.8250629944506679
32,FP32,1,g,0.15156607589006013,0.8327752051067123
32,FP32,1,g,0.15751590570916213,0.8393019866371425
32,FP32,1,g,0.16369930016117018,0.8458780383111947
32,FP32,1,g,0.17012542798525893,0.8523236480694328
32,FP32,1,g,0.1768038178457205,0.8585016752506182
32,FP32,1,g,0.18374437246107247,0.8646706151275272
32,FP32,1,g,0.19095738328780967,0.8707241239518688
32,FP32,1,g,0.19845354578058033,0.8770352348919185
32,FP32,1,g,0.20624397525140925,0.8828869570153141
32,FP32,1,g,0.21434022335148545,0.8894976452441606
32,FP32,1,g,0.22275429519995563,0.8952002720312858
32,FP32,1,g,0.23149866718511608,0.9007196574049785
32,FP32,1,g,0.24058630546440668,0.9061288558418491
32,FP32,1,g,0.25003068519063215,0.9112817168241247
32,FP32,1,g,0.2598458104929247,0.916418594000458
32,FP32,1,g,0.2700462352420682,0.9222737682254694
32,FP32,1,g,0.28064708463098387,0.9274915594564247
32,FP32,1,g,0.29166407760237006,0.9323593932288182
32,FP32,1,g,0.3031135501567576,0.9367882510559233
32,FP32,1,g,0.3150124795755328,0.9410029107605931
32,FP32,1,g,0.3273785095948577,0.9446753035109967
32,FP32,1,g,0.34022997656780646,0.9488966242479321
32,FP32,1,g,0.35358593665351756,0.952237466816412
32,FP32,1,g,0.3674661940736688,0.9551807623224012
32,FP32,1,g,0.3818913304781854,0.9588545153936792
32,FP32,1,g,0.3968827354637158,0.9622828764916107
32,FP32,1,g,0.4124626382901348,0.9651694944963386
32,FP32,1,g,0.4286541408420925,0.9683482315503664
32,FP32,1,g,0.4454812518844989,0.9719784771150083
32,FP32,1,g,0.46296892266272677,0.9745292935260558
32,FP32,1,g,0.48114308390032545,0.9772815323282174
32,FP32,1,g,0.500030684249109,0.9796385025999712
32,FP32,1,g,0.5196597302486197,0.9820443543369293
32,FP32,1,g,0.5400593278542374,0.9843846049373738
32,FP32,1,g,0.5612597255954966,0.9866422410503015
32,FP32,1,g,0.58329235942862,0.9886649874055415
32,FP32,1,g,0.6061898993497572,0.9904091911221307
32,FP32,1,g,0.6299862978380694,0.991926094141363
32,FP32,1,g,0.6547168402004729,0.993558622329371
32,FP32,1,g,0.6804181968927094,0.9948719644180877
32,FP32,1,g,0.7071284778942997,0.9961869560902058
32,FP32,1,g,0.7348872892180388,0.997001603479697
32,FP32,1,g,0.7637357916378011,0.9981729887591099
32,FP32,1,g,0.7937167617217543,0.9988054731850285
32,FP32,1,g,0.8248746552614581,0.9991782162291247
32,FP32,1,g,0.8572556731909324,0.9995038546675826
32,FP32,1,g,0.8909078300934125,0.9997318907621229
32,FP32,1,g,0.9258810253973945,0.9999045874360736
32,FP32,1,g,0.9622271173675134,0.9999721183815373
32,FP32,1,g,1.0,1.0
32,FP32,1,q,1e-05,0.00040762304826820955
32,FP32,1,q,1.039255682936713e-05,0.00041740190428441235
32,FP32,1,q,1.080052374516254e-05,0.00042756463597187094
32,FP32,1,q,1.1224505680853058e-05,0.00043812631263222274
32,FP32,1,q,1.1665131316981961e-05,0.000449102595122834
32,FP32,1,q,1.2123054013376529e-05,0.00046050975907872046
32,FP32,1,q,1.2598952777950285e-05,0.0004723647190460663
32,FP32,1,q,1.3093533273536095e-05,0.00048468505356311705
32,FP32,1,q,1.3607528864243332e-05,0.0004974890312256441
32,FP32,1,q,1.414170170289024e-05,0.0005107956377756199
32,FP32,1,q,1.4696843861124474e-05,0.0005576879482750773
32,FP32,1,q,1.5273778503907123e-05,0.0006223611922798213
32,FP32,1,q,1.5873361110102085e-05,0.0006895732286457077
32,FP32,1,q,1.6496480740980206e-05,0.0007594237194007043
32,FP32,1,q,1.714406135851972e-05,0.0008320162388737528
32,FP32,1,q,1.781706319545729e-05,0.0009074584272748084
32,FP32,1,q,1.851648417912154e-05,0.0009858621503037914
32,FP32,1,q,1.92433614111598e-05,0.0010508064516763717
32,FP32,1,q,1.999877270535287e-05,0.0010539427526848298
32,FP32,1,q,2.078383818579755e-05,0.0010572021713312698
32,FP32,1,q,2.159972194782717e-05,0.0010605895406826527
32,FP32,1,q,2.244763378413224e-05,0.001064109883531283
32,FP32,1,q,2.3328830978641584e-05,0.0010677684198426077
32,FP32,1,q,2.424462017082331e-05,0.001079498742208879
32,FP32,1,q,2.5196359293170134e-05,0.0011032072071906782
32,FP32,1,q,2.6185459584742327e-05,0.0011278463641567207
32,FP32,1,q,2.7213387683753087e-05,0.0011534527480564498
32,FP32,1,q,2.828166780230035e-05,0.0011800643280437026
32,FP32,1,q,2.9391883986468844e-05,0.0012108619649712595
32,FP32,1,q,3.054568246515432e-05,0.001244394181818598
32,FP32,1,q,3.174477409109193e-05,0.0012792427287386607
32,FP32,1,q,3.2990936877709426e-05,0.0013154592791674224
32,FP32,1,q,3.428601863556583e-05,0.0013458050702175022
32,FP32,1,q,3.563193971228584e-05,0.0013737449068513391
32,FP32,1,q,3.703069584005141e-05,0.0014027815408533776
32,FP32,1,q,3.848436109487433e-05,0.0014329580277533495
32,FP32,1,q,3.999509097203661e-05,0.0014643191132552088
32,FP32,1,q,4.156512558225988e-05,0.001496911299586082
32,FP32,1,q,4.319679297334174e-05,0.0015317956438087787
32,FP32,1,q,4.489251258218608e-05,0.0015740371656935816
32,FP32,1,q,4.665479882234468e-05,0.0016179369073682562
32,FP32,1,q,4.848626481239078e-05,0.001657242136694132
32,FP32,1,q,5.0389626250651503e-05,0.0016888514835183886
32,FP32,1,q,5.2367705442046556e-05,0.001721701676839415
32,FP32,1,q,5.442343548300272e-05,0.0018757544263467143
32,FP32,1,q,5.655986461065002e-05,0.002044284090520244
32,FP32,1,q,5.878016072274912e-05,0.002106608635899165
32,FP32,1,q,6.10876160750504e-05,0.0021161886813711155
32,FP32,1,q,6.34856521630521e-05,0.002443585759838832
32,FP32,1,q,6.597782479539533e-05,0.003002321106276331
32,FP32,1,q,6.856782936641738e-05,0.003241065248466933
32,FP32,1,q,7.12595063356841e-05,0.0033192919903840042
32,FP32,1,q,7.405684692262442e-05,0.0034313385213187247
32,FP32,1,q,7.696399902471151e-05,0.0035470271290553783
32,FP32,1,q,7.998527336796708e-05,0.003647376444374555
32,FP32,1,q,8.312514989890632e-05,0.0037433948712119257
32,FP32,1,q,8.638828442740453e-05,0.0038662778446837886
32,FP32,1,q,8.977951553033314e-05,0.0041619503528996
32,FP32,1,q,9.33038717262036e-05,0.004305716119188582
32,FP32,1,q,9.69665789314552e-05,0.004378077269755033
32,FP32,1,q,0.00010077306820944618,0.0044243472362715825
32,FP32,1,q,0.00010472898382363586,0.0044654074581187125
32,FP32,1,q,0.00010884019160690055,0.004508079527015985
32,FP32,1,q,0.00011311278765939213,0.004684334300669197
32,FP32,1,q,0.00011755310738783699,0.00511815394345842
32,FP32,1,q,0.00012216773489967918,0.0053656604083181176
32,FP32,1,q,0.0001269635127659973,0.005407473609719574
32,FP32,1,q,0.0001319475521676706,0.0054385125574858235
32,FP32,1,q,0.00013712724343984008,0.00550705758678264
32,FP32,1,q,0.00014251026703029977,0.005545305169045589
32,FP32,1,q,0.0001481046048880674,0.005727694938234387
32,FP32,1,q,0.00015391855229902055,0.005845561417236546
32,FP32,1,q,0.00015996073018614878,0.006103546473700726
32,FP32,1,q,0.0001662400978926612,0.00632066739913888
32,FP32,1,q,0.00017276596646690346,0.0064199095707053585
32,FP32,1,q,0.00017954801246878303,0.006730268512114588
32,FP32,1,q,0.0001865962923181746,0.006906335641614605
32,FP32,1,q,0.0001939212572065831,0.007028104537233255
32,FP32,1,q,0.0002015337685941733,0.0071179316319464675
32,FP32,1,q,0.00020944511431514686,0.007150777793704553
32,FP32,1,q,0.0002176670253153459,0.00750172330112153
32,FP32,1,q,0.00022621169304690264,0.008186722968070517
32,FP32,1,q,0.00023509178754572868,0.008515846819451828
32,FP32,1,q,0.0002443204762186487,0.008692664902961134
32,FP32,1,q,0.0002539114433680347,0.008976239652036049
32,FP32,1,q,0.00026387891048289345,0.009109662662039506
32,FP32,1,q,0.000274237657326495,0.009419533903443019
32,FP32,1,q,0.0002850030438518105,0.010173466663404834
32,FP32,1,q,0.0002961910329772553,0.010949175317333582
32,FP32,1,q,0.000307818214256508,0.01302783606142453
32,FP32,1,q,0.0003199018284775064,0.0140084629371109
32,FP32,1,q,0.00033245979322709383,0.01469230895006121
32,FP32,1,q,0.0003455107294592218,0.015399593058871938
32,FP32,1,q,0.0003590739891061055,0.0157468588661358
32,FP32,1,q,0.00037316968377327516,0.015946024425805016
32,FP32,1,q,0.00038781871456107194,0.016144513210316073
32,FP32,1,q,0.0004030428030568051,0.016276657775424
32,FP32,1,q,0.0004188645235435271,0.01659993503501471
32,FP32,1,q,0.0004353073364731892,0.01791448379684162
32,FP32,1,q,0.00045239562325380536,0.018272280235524796
32,FP32,1,q,0.00047015472240221294,0.019280530973637192
32,FP32,1,q,0.0004886109671160327,0.019722985518779355
32,FP32,1,q,0.0005077917243205403,0.0199885746802722
32,FP32,1,q,0.0005277254352483538,0.020697776133360903
32,FP32,1,q,0.0005484416576121015,0.021625833039142665
32,FP32,1,q,0.0005699711094326076,0.022916761492625004
32,FP32,1,q,0.0005923457145875806,0.02381097514491935
32,FP32,1,q,0.0006155986501483508,0.02456928844195634
32,FP32,1,q,0.0006397643955748423,0.025246757153062606
32,FP32,1,q,0.0006648787838417263,0.026207514941084305
32,FP32,1,q,0.0006909790545715645,0.027347406325044735
32,FP32,1,q,0.0007181039092537349,0.02858558855388634
32,FP32,1,q,0.0007462935686310129,0.029540737102955676
32,FP32,1,q,0.0007755898323389002,0.030079328584420577
32,FP32,1,q,0.0008060361408861345,0.031340341920936876
32,FP32,1,q,0.0008376776400682916,0.03252850679482556
32,FP32,1,q,0.0008705612479099857,0.03400440002984869
32,FP32,1,q,0.0009047357242349293,0.03548215220161646
32,FP32,1,q,0.0009402517429670132,0.03646027124602095
32,FP32,1,q,0.0009771619672696182,0.03710258783093991
32,FP32,1,q,0.0010155211276345682,0.03780456654865721
32,FP32,1,q,0.001055386103036523,0.03946082211214901
32,FP32,1,q,0.001096816005273138,0.0404378626301199
32,FP32,1,q,0.0011398722666160514,0.04104301464441583
32,FP32,1,q,0.0011846187309026836,0.04283356295846891
32,FP32,1,q,0.0012311217482038896,0.04444612124876085
32,FP32,1,q,0.0012794502732078733,0.04533169951771959
32,FP32,1,q,0.0013296759674662113,0.04673136758461839
32,FP32,1,q,0.0013818733056536322,0.04908087208295129
32,FP32,1,q,0.0014361196859990787,0.051258481216746435
32,FP32,1,q,0.0014924955450518291,0.05283255645705792
32,FP32,1,q,0.0015510844769528406,0.05419288289979966
32,FP32,1,q,0.001611973357388157,0.05497582632639515
32,FP32,1,q,0.0016752524724082155,0.05615477136103349
32,FP32,1,q,0.0017410156523040153,0.05797718273545266
32,FP32,1,q,0.0018093604107387166,0.06062056415904397
32,FP32,1,q,0.0018803880893409146,0.0627132696802335
32,FP32,1,q,0.0019542040079740535,0.06494576250273824
32,FP32,1,q,0.002030917620904735,0.06747184203403432
32,FP32,1,q,0.0021106426791015548,0.0698112845602666
32,FP32,1,q,0.002193497398905058,0.07125734711054033
32,FP32,1,q,0.00227960463731898,0.07288282861087426
32,FP32,1,q,0.002369092074182632,0.07531902989320323
32,FP32,1,q,0.0024620924014946257,0.07714662212391732
32,FP32,1,q,0.0025587435201685866,0.07990869231211432
32,FP32,1,q,0.0026591887445126935,0.08285191154851525
32,FP32,1,q,0.0027635770147361573,0.08503792162598792
32,FP32,1,q,0.002872063117797828,0.0876182066196276
32,FP32,1,q,0.002984807916924324,0.09068767426682205
32,FP32,1,q,0.003101978590138097,0.09300512538029829
32,FP32,1,q,0.0032237488781490303,0.09605576997772591
32,FP32,1,q,0.0033502993419772297,0.10008291917986682
32,FP32,1,q,0.0034818176306889667,0.1031257868707601
32,FP32,1,q,0.0036184987596427466,0.10753641302672554
32,FP32,1,q,0.0037605453996581717,0.11127663464695157
32,FP32,1,q,0.003908168177536264,0.11536427165785644
32,FP32,1,q,0.00406158598837698,0.11819498435906338
32,FP32,1,q,0.0042210263201568985,0.12121423648480453
32,FP32,1,q,0.0043867255910484985,0.12595209211177746
32,FP32,1,q,0.00455892949998106,0.13073085614587648
32,FP32,1,q,0.004737893390963144,0.13587110759190346
32,FP32,1,q,0.0049238826317067365,0.13942916255026502
32,FP32,1,q,0.005117173007114605,0.1439464998853511
32,FP32,1,q,0.005318051128214197,0.14832376511837111
32,FP32,1,q,0.005526814857144603,0.15306905645744723
32,FP32,1,q,0.005743773748826581,0.15769424592647607
32,FP32,1,q,0.005969249509970733,0.1621893471270502
32,FP32,1,q,0.0062035764761042686,0.16721055499581192
32,FP32,1,q,0.006447102107323869,0.17206195205388275
32,FP32,1,q,0.006700187503509584,0.17826756312853173
32,FP32,1,q,0.006963207939763883,0.18394927679165254
32,FP32,1,q,0.007236553422869657,0.1898097030674051
32,FP32,1,q,0.007520629269592407,0.19564005701654652
32,FP32,1,q,0.007815856707684091,0.20172529301090716
32,FP32,1,q,0.008122673500479712,0.20751129807442578
32,FP32,1,q,0.008441534596012984,0.21535514095949088
32,FP32,1,q,0.008772912801613356,0.22331449217099747
32,FP32,1,q,0.00911729948498492,0.2300578974759258
32,FP32,1,q,0.009475205302806537,0.2367313687387584
32,FP32,1,q,0.009847160957933775,0.24380975389703494
32,FP32,1,q,0.010233717986325191,0.2503682094440315
32,FP32,1,q,0.010635449574860113,0.257398768743734
32,FP32,1,q,0.01105295141126021,0.2645010906973235
32,FP32,1,q,0.011486842567375536,0.271946248919751
32,FP32,1,q,0.011937766417144358,0.28070081062098046
32,FP32,1,q,0.012406391590588319,0.28843100663309723
32,FP32,1,q,0.012893412965257143,0.29717013960204997
32,FP32,1,q,0.013399552696593384,0.306152236243094
32,FP32,1,q,0.01392556128874462,0.3154752086829863
32,FP32,1,q,0.014472218707411343,0.32353528553942973
32,FP32,1,q,0.015040335536380237,0.33239509899516995
32,FP32,1,q,0.015630754179458157,0.34024389674472505
32,FP32,1,q,0.016244350109588655,0.3494773387953686
32,FP32,1,q,0.016882033167003627,0.35842428947633403
32,FP32,1,q,0.017544748908334597,0.3665007328363219
32,FP32,1,q,0.018233480008684404,0.37524738842589295
32,FP32,1,q,0.018949247718738217,0.38524046620964647
32,FP32,1,q,0.019693113379074218,0.39356992872158386
32,FP32,1,q,0.0204661799939199,0.4043264329408209
32,FP32,1,q,0.021269593866686896,0.4141103488180486
32,FP32,1,q,0.022104546299710218,0.42221248297023384
32,FP32,1,q,0.022972275360711513,0.43054702791557675
32,FP32,1,q,0.02387406771860647,0.44077532808354614
32,FP32,1,q,0.024811260551377678,0.4495472982058189
32,FP32,1,q,0.025785243528842736,0.4592052039991159
32,FP32,1,q,0.026797460873256896,0.4684771907018936
32,FP32,1,q,0.02784941350080644,0.4788961151039019
32,FP32,1,q,0.02894266124716749,0.4874854104866747
32,FP32,1,q,0.03007882518043099,0.4969183719922736
32,FP32,1,q,0.03125959000482278,0.5065342162515069
32,FP32,1,q,0.032486706558783746,0.5153566298387157
32,FP32,1,q,0.03376199441111337,0.5235483162776178
32,FP32,1,q,0.035087344559027116,0.5337136549907077
32,FP32,1,q,0.03646472223212745,0.5427409914695304
32,FP32,1,q,0.03789616980644716,0.5516991641692721
32,FP32,1,q,0.03938380983288489,0.5593957402899267
32,FP32,1,q,0.04092984818452438,0.5676776665391908
32,FP32,1,q,0.04253657732750387,0.5757266806805608
32,FP32,1,q,0.0442063797202853,0.5838730865757494
32,FP32,1,q,0.04594173134636476,0.5922676886961367
32,FP32,1,q,0.047745205385661266,0.6003298154197735
32,FP32,1,q,0.04961947603002903,0.6090169622636926
32,FP32,1,q,0.051567322448549634,0.6176356113685553
32,FP32,1,q,0.05359163290848515,0.6261029172263753
32,FP32,1,q,0.055695409058001306,0.6333048123098763
32,FP32,1,q,0.05788177037701274,0.6417564837376648
32,FP32,1,q,0.06015395880274833,0.6487632994618037
32,FP32,1,q,0.06251534353689711,0.6571925376950666
32,FP32,1,q,0.06496942604146118,0.6650820776773383
32,FP32,1,q,0.06751984523072502,0.6721175256470181
32,FP32,1,q,0.07017038286703822,0.6800144711787296
32,FP32,1,q,0.07292496916841444,0.6881016612466555
32,FP32,1,q,0.07578768863625922,0.6957258451031414
32,FP32,1,q,0.07876278611187056,0.7029338556557755
32,FP32,1,q,0.0818546730706902,0.7102356613665661
32,FP32,1,q,0.08506793416364153,0.7178327207828814
32,FP32,1,q,0.08840733401525062,0.7249896371414691
32,FP32,1,q,0.09187782428863331,0.7313727121117488
32,FP32,1,q,0.09548455102782294,0.7386273671232173
32,FP32,1,q,0.09923286228832545,0.7457678136013494
32,FP32,1,q,0.10312831606721848,0.7533546939973632
32,FP32,1,q,0.10717668854455034,0.7599070893243135
32,FP32,1,q,0.11138398264826183,0.7665732366788711
32,FP32,1,q,0.11575643695533035,0.7730513492955646
32,FP32,1,q,0.12030053494233242,0.779898269076809
32,FP32,1,q,0.1250230145991456,0.7863622935226048
32,FP32,1,q,0.12993087842004145,0.7925575077488558
32,FP32,1,q,0.13503140378698722,0.7993874480527832
32,FP32,1,q,0.14033215376054847,0.8056873808492926
32,FP32,1,q,0.14584098829439862,0.8117110920965799
32,FP32,1,q,0.15156607589006013,0.8181122791121638
32,FP32,1,q,0.15751590570916213,0.8235869043120972
32,FP32,1,q,0.16369930016117018,0.8292554220903436
32,FP32,1,q,0.17012542798525893,0.8345646177386804
32,FP32,1,q,0.1768038178457205,0.8398534221426011
32,FP32,1,q,0.18374437246107247,0.8454482337843456
32,FP32,1,q,0.19095738328780967,0.8509641813502152
32,FP32,1,q,0.19845354578058033,0.8568948028014826
32,FP32,1,q,0.20624397525140925,0.8622464989932065
32,FP32,1,q,0.21434022335148545,0.8674734227256217
32,FP32,1,q,0.22275429519995563,0.8723778555517847
32,FP32,1,q,0.23149866718511608,0.8778710879488564
32,FP32,1,q,0.24058630546440668,0.8830398069203615
32,FP32,1,q,0.25003068519063215,0.888641280396153
32,FP32,1,q,0.2598458104929247,0.8938833140019592
32,FP32,1,q,0.2700462352420682,0.8991725962507003
32,FP32,1,q,0.28064708463098387,0.9047028891853902
32,FP32,1,q,0.29166407760237006,0.9101960216938358
32,FP32,1,q,0.3031135501567576,0.915337010377974
32,FP32,1,q,0.3150124795755328,0.9201010669442027
32,FP32,1,q,0.3273785095948577,0.9251399231514931
32,FP32,1,q,0.34022997656780646,0.9305897509314977
32,FP32,1,q,0.35358593665351756,0.9353097812456819
32,FP32,1,q,0.3674661940736688,0.9400293932985333
32,FP32,1,q,0.3818913304781854,0.9450932450485395
32,FP32,1,q,0.3968827354637158,0.9494420006313681
32,FP32,1,q,0.4124626382901348,0.9534560563994628
32,FP32,1,q,0.4286541408420925,0.9575683599073219
32,FP32,1,q,0.4454812518844989,0.9607800344928641
32,FP32,1,q,0.46296892266272677,0.964495639982141
32,FP32,1,q,0.48114308390032545,0.9678044712421783
32,FP32,1,q,0.500030684249109,0.9708405633004376
32,FP32,1,q,0.5196597302486197,0.9732031473879961
32,FP32,1,q,0.5400593278542374,0.9760001078123177
32,FP32,1,q,0.5612597255954966,0.9784710096088418
32,FP32,1,q,0.58329235942862,0.9807999494196026
32,FP32,1,q,0.6061898993497572,0.983207361090744
32,FP32,1,q,0.6299862978380694,0.9854078541290225
32,FP32,1,q,0.6547168402004729,0.9874970278196085
32,FP32,1,q,0.6804181968927094,0.989113304228316
32,FP32,1,q,0.7071284778942997,0.991075946829733
32,FP32,1,q,0.7348872892180388,0.9926488071649362
32,FP32,1,q,0.7637357916378011,0.9942006653841525
